index,true,pred_label,pred_prob,base_value,shap_sBytesAvg,shap_rBytesAvg,shap_sFinRate,shap_rFinRate,shap_sSynRate,shap_rSynRate,shap_sRstRate,shap_rRstRate,shap_sttl,shap_rttl,shap_sAckRate,shap_rAckRate,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sPayloadAvg,shap_rPayloadAvg,shap_sInterPacketAvg,shap_rInterPacketAvg
0,0,1,0.7365439093484419,0.8,-0.0005011136267050091,0.010577294584841404,-0.00023877114336223618,-9.442448309225643e-05,-0.017051224845620314,0.0002929225964171222,2.483613436507976e-05,5.5942234599371736e-05,0.0,0.0,1.4305470275929804e-05,0.0,0.07855330481148501,-0.0601708993517311,0.0,0.009420731170220915,0.0028489359697047014,-0.002438959261792604,-0.0006488457976898022,0.0008680254344977041,0.04115722510576965,-0.12612537565374154
1,0,1,0.5519454472523064,0.8,-0.000609557224837293,0.0007239338415786735,0.0002396892964210023,0.0008310679207483786,-0.021928168903754444,0.0002929225964171222,3.88461302199329e-05,5.5942234599371736e-05,0.0,0.0,0.005301218350186772,0.0,-0.05560833878288866,-0.030996963540785002,0.0,0.008093564586948102,0.005412086421320828,-0.002438959261792604,-0.0008089054536819766,0.0014204511031328307,-0.08364210805416329,-0.07443127400736313
2,0,1,0.7280248190279214,0.8,-0.00030604080310549144,0.0007239338415786735,-0.0073195328733450145,0.0008310679207483786,-0.018026714236077414,0.0002929225964171222,3.88461302199329e-05,5.5942234599371736e-05,0.0,0.0,0.0008476556167984612,0.0,-0.06477527960766215,-0.017970322031372585,0.0,0.01165004524066875,0.0038995919405249253,-0.002438959261792604,-0.0008089054536819766,0.0012585516827828484,-0.07974438919900037,0.09981640528962052
3,0,1,0.8921933085501859,0.8,-0.0005011136267050091,0.012604485021802444,-0.00023877114336223618,-9.442448309225643e-05,-0.013650462789698812,0.0002929225964171222,2.483613436507976e-05,5.5942234599371736e-05,0.0,0.0,-0.0004657432976202668,0.0,0.13531565452753846,-0.05619730831013905,0.0,0.009420731170220915,0.0028489359697047014,-0.002438959261792604,-0.0006488457976898022,0.0008680254344977041,0.0399984833684989,-0.035001079197358814
4,0,1,0.7418335089567967,0.8,-0.00017055074142074186,0.0007649031281534847,0.0007273715128673628,0.0008310679207483786,-0.015896355060808876,0.0002929225964171222,0.00017553802345636127,5.5942234599371736e-05,0.0,0.0,0.00037453539681693473,0.0,-0.05130882802099343,0.11290409475027914,0.0,-0.007252816181583454,0.012983154801444234,-0.0028458200460976225,-0.001503388099582736,0.0012623077508208738,-0.052425843926033715,-0.05713472708228555
5,0,1,0.6589945487583283,0.8,-0.010119613154409127,0.0021537847520440726,-0.00030201708777701083,-0.00036766138429421345,-0.021109193812912166,0.0002929225964171222,3.884613021993294e-05,5.5942234599371736e-05,0.0,0.0,-1.0295196174763475e-05,0.0,-0.08760242003365107,-0.07244840178328363,0.0,0.009039663269136685,0.004309653394241007,-0.002438959261792604,-0.0006488457976898022,0.0029291992445415445,0.12208764278464326,-0.08686569813553036
6,0,1,0.6451612903225806,0.8,-0.0006095572248372974,0.0018441025817480796,-0.00030201708777701083,-0.00036766138429421345,-0.020003935991010767,0.0002929225964171222,3.884613021993294e-05,5.5942234599371736e-05,0.0,0.0,-0.00021924254173119799,0.0,-0.04715575017548947,-0.07324993054810132,0.0,0.009039663269136685,0.004241721049623444,-0.002438959261792604,-0.0006488457976898022,0.000987177194747222,0.09441276253350706,-0.12075594725469449
7,1,0,1.0,0.2,0.0005368655700174918,-0.0009464836256134056,0.00011249978902273241,0.0003676613842942138,0.03191227913196091,-0.0002929225964171217,-3.884613021993313e-05,-5.59422345993712e-05,0.0,0.0,-6.000073442239273e-05,0.0,0.09571436705417516,0.1461525006952798,0.0,-0.009064788640708624,-0.002726964439105123,0.002438959261792605,0.0006488457976897996,-0.0008193572168730264,0.32779307345415065,0.20832825347957626
8,0,1,0.5870646766169154,0.8,-0.00050111362670501,0.0016136040035731442,0.0002818923688355187,0.00021343867532312114,-0.01827448819376532,0.0002929225964171222,2.4836134365079783e-05,5.5942234599371736e-05,0.0,0.0,0.001909621407831597,0.0,0.05874005424097222,-0.08700080372128412,0.0,0.008988881004384303,0.0036490087886915405,-0.002438959261792604,-0.0008089054536819766,0.0012683508145240473,-0.13071561282170532,-0.05023399257366707
9,0,0,1.0,0.2,0.0006499635677521644,-0.0006462194368577708,0.00030201708777700975,0.0003676613842942138,0.04001051182521851,-0.0002929225964171217,-3.884613021993313e-05,-5.59422345993712e-05,0.0,0.0,1.3157729247410962e-05,0.0,0.04071817173228811,0.15284614570003702,0.0,-0.009039663269136676,-0.004179206843057409,0.002438959261792605,0.0006488457976897996,-0.000982784587965012,0.22391762723466999,0.3533225237774862
