index,true,pred_label,pred_prob,base_value,shap_sBytesAvg,shap_rBytesAvg,shap_sFinRate,shap_rFinRate,shap_sSynRate,shap_rSynRate,shap_sRstRate,shap_rRstRate,shap_sttl,shap_rttl,shap_sAckRate,shap_rAckRate,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sPayloadAvg,shap_rPayloadAvg,shap_sInterPacketAvg,shap_rInterPacketAvg
0,0,0,1.0,0.1971214838794085,0.004380104299157479,6.426718763830551e-05,0.0008724772318292087,0.00013937440364047803,0.0,0.0,0.0,0.0,0.004380892481305613,0.007064068115693589,0.0,2.506467916751822e-05,0.11088059692901642,0.021598467021010724,0.12852081254512668,0.3892170830959062,-0.005537377542206826,-0.004933765996437855,-0.0005475475588599247,0.004978336726877309,0.11575607267718488,0.02601958982455284
1,0,0,1.0,0.1971214838794085,-0.0006687477078516879,0.003993259889941181,4.461982759555708e-05,0.0008316084553741807,0.0,0.0,0.0,0.0,0.000531516052859586,0.09895351782200283,0.0,1.9813721944730914e-05,0.0100405717997547,0.6866584670574793,0.08045536529999787,-0.1234436033299267,0.01782081416767448,0.0032707387900372037,0.00030052757078775796,0.00055767757875893,-0.013363145840736331,0.03687551496490933
2,1,1,1.0,0.8028785161205917,-0.01288711554641578,0.008736673116128399,-6.34156401738362e-05,-0.0007993306585265925,0.0,0.0,0.0,0.0,0.05801810936464715,0.07491068491265265,0.0,4.244973967505554e-05,-0.001485367895906285,0.01970745451653981,-0.17343015550669025,-0.01458234495870047,0.05259900199393272,-0.002679381578349288,-0.0001158387659204581,-2.890554023937117e-05,-0.002416710487117455,0.19159567681390813
3,1,1,1.0,0.8028785161205917,0.0037285696319850807,0.000403931686187438,-6.099061225202892e-05,-0.0008474075869134152,0.0,0.0,0.0,0.0,-0.0004279103669601583,-0.011950778397972279,0.0,-3.682187800803903e-05,-0.10398132896836774,0.07132719426645985,-0.0002582698770983954,0.20561953753768344,-0.009004153411454238,-0.008824251549240306,-0.0004359706414026062,-0.002150404205063036,-0.010598812658802218,0.0646193509106627
4,0,0,1.0,0.1971214838794085,-0.0006444051923871092,0.004050942244763722,4.461982759555708e-05,0.00019188206498608595,0.0,0.0,0.0,0.0,0.0005315160528595862,0.12295771103339649,0.0,3.4644111573695164e-05,0.010359943866204178,0.6853703483818256,0.04455894445485781,-0.04883869143491729,0.019333577963631016,0.0038467031186790062,0.0004314150666459546,7.116686254535861e-05,-0.022382992120186202,-0.01703881018147079
5,1,1,1.0,0.8028785161205917,0.00021332200501954755,-0.0009119575507810801,-9.746695219737819e-05,-0.0018004238954283723,0.0,0.0,0.0,0.0,-0.0005590770617077767,-0.012576379349913711,0.0,-2.3391235304307987e-05,-0.0015865535023969863,0.025890926342509668,-0.08743860391263146,0.3864845317016538,-0.02393999860880466,-0.001736779074057571,2.2654962690410452e-05,-0.00018774324525449592,-0.01902588236299212,-0.06560569438095952
6,0,0,1.0,0.1971214838794085,-0.0009988621277836505,0.0012319733467870977,0.0008724772318292087,0.00028422908100471644,0.0,0.0,0.0,0.0,0.004460334999578796,0.010563428287241603,0.0,4.474021772101595e-05,0.0022033177483565722,-0.0019865674597463697,0.03513893342548012,0.6625142010820387,0.028972428248588762,0.0035486651283852463,0.0003214728644701053,-0.00021897420009637844,0.023210128360831014,0.032716589885916234
7,0,0,1.0,0.1971214838794085,0.004380104299157479,6.426718763830551e-05,0.0008724772318292087,0.00013937440364047803,0.0,0.0,0.0,0.0,0.004380892481305613,0.007064068115693589,0.0,2.506467916751822e-05,0.11088059692901642,0.021598467021010724,0.12852081254512668,0.3892170830959062,-0.005537377542206826,-0.004933765996437855,-0.0005475475588599247,0.004978336726877309,0.11575607267718488,0.02601958982455284
8,0,0,1.0,0.1971214838794085,-0.0012107278186763697,0.0007584414357383232,4.461982759555708e-05,0.0008316084553741807,0.0,0.0,0.0,0.0,0.000531516052859586,0.09923973346211722,0.0,3.4644111573695164e-05,0.0009005836044898518,0.7044816676418122,0.0652936567870896,-0.10562040274559384,0.0151930162111954,0.0034016273504685513,0.00043141506664595697,0.0004047794125690534,-0.022486646521300186,0.04064898378664427
9,0,0,1.0,0.1971214838794085,-0.0008553439063154587,0.0007644688551445488,4.461982759555708e-05,0.00019188206498608595,0.0,0.0,0.0,0.0,0.0005315160528595862,0.12295771103339649,0.0,3.4644111573695164e-05,0.0009885075353178395,0.6892696765504274,0.04845827262345953,-0.044939363266315584,0.01660511372365794,0.0038467031186790062,0.0004314150666459546,7.116686254535861e-05,-0.022382992120186202,-0.01313948201286905
10,0,0,1.0,0.1971214838794085,-0.0009914554287779663,0.001199291467816009,0.0008724772318292087,0.0018004238954284566,0.0,0.0,0.0,0.0,0.004460334999578797,0.017184761104256183,0.0,4.4740217721015995e-05,0.002203317748356582,0.0011575992962840253,0.0016500864259807004,0.6054822720462684,0.018698300370793078,0.002475541744629678,0.00032147286447010916,0.0004591709683904741,0.03880846299299737,0.10705171817458072
11,0,0,1.0,0.1971214838794085,-0.0009251605302389152,0.0008852414491128526,4.461982759555708e-05,0.00019188206498608595,0.0,0.0,0.0,0.0,0.0005315160528595862,0.12295771103339649,0.0,3.4644111573695164e-05,0.000949121196449079,0.7028615658255182,0.01669070722944541,-0.031347473991224874,0.007562196677141773,0.0038467031186790062,0.0004314150666459546,9.689136966864416e-05,-0.022385471643227368,0.0004524072622216725
12,0,0,1.0,0.1971214838794085,0.004380104299157479,6.426718763830551e-05,0.0008724772318292087,0.00013937440364047803,0.0,0.0,0.0,0.0,0.004380892481305613,0.007064068115693589,0.0,2.506467916751822e-05,0.11088059692901642,0.021598467021010724,0.12852081254512668,0.3892170830959062,-0.005537377542206826,-0.004933765996437855,-0.0005475475588599247,0.004978336726877309,0.11575607267718488,0.02601958982455284
13,1,1,1.0,0.8028785161205917,-0.009120123676314677,-0.006147944761546846,-9.746695219737819e-05,-0.00031882139933586554,0.0,0.0,0.0,0.0,-0.0005590770617077793,0.026010898574015586,0.0,1.7559006153146405e-05,-0.0015422235762643684,-0.0015483789096653084,-0.07303271012490864,0.3475666209152943,-0.0024537705696908874,-0.028902017037530224,-8.668890446778032e-06,-3.986010551725029e-05,-0.020807883852754994,-0.031894647698137955
14,1,1,1.0,0.8028785161205917,0.026949552074475133,-5.860341381929053e-05,-6.099061225202892e-05,-0.0008474075869134152,0.0,0.0,0.0,0.0,-0.0004279103669601583,-0.011950778397972279,0.0,-3.682187800803903e-05,-0.07174437243228159,0.05201227974832857,-0.0018229163104771743,0.18265650582877677,-0.019426181400927615,-0.009281697909474059,1.9390553469393284e-05,-0.0005369235703385556,-0.010112011493327048,0.06179037104714576
15,0,0,1.0,0.1971214838794085,-0.0011966234052406975,0.0007067865003220078,4.461982759555708e-05,0.0008316084553741807,0.0,0.0,0.0,0.0,0.000531516052859586,0.09923973346211722,0.0,1.9813721944730914e-05,0.0007203974974950145,0.7043147788127411,0.0652936567870896,-0.10578729157466502,0.015026127382124258,0.0034016262858954024,0.00043141506664595697,0.0004047794125690534,-0.0217667212748171,0.040662293110552236
16,0,0,1.0,0.1971214838794085,0.004380104299157479,6.426718763830551e-05,0.0008724772318292087,0.00013937440364047803,0.0,0.0,0.0,0.0,0.004380892481305613,0.007064068115693589,0.0,2.506467916751822e-05,0.11088059692901642,0.021598467021010724,0.12852081254512668,0.3892170830959062,-0.005537377542206826,-0.004933765996437855,-0.0005475475588599247,0.004978336726877309,0.11575607267718488,0.02601958982455284
17,0,0,1.0,0.1971214838794085,-0.0008885181420180282,0.00014836023453908013,4.461982759555708e-05,0.0008316084553741807,0.0,0.0,0.0,0.0,0.000531516052859586,0.09895351782200283,0.0,1.9813721944730914e-05,0.000807530498092983,0.6906961902553056,0.08449308849782422,-0.11940588013210034,0.014967632767599237,0.0032707387900372037,0.00030052757078775796,0.00055767757875893,-0.013363145840736331,0.0409132381627357
18,0,0,1.0,0.1971214838794085,-0.0009914554287779663,0.001199291467816009,0.0008724772318292087,0.0018004238954284566,0.0,0.0,0.0,0.0,0.004460334999578797,0.017184761104256183,0.0,4.4740217721015995e-05,0.002203317748356582,0.0011575992962840253,0.0016500864259807004,0.6054822720462684,0.018698300370793078,0.002475541744629678,0.00032147286447010916,0.0004591709683904741,0.03880846299299737,0.10705171817458072
19,1,1,1.0,0.8028785161205917,-0.02245582655866837,-0.008712407453534087,-6.34156401738362e-05,-0.0017290962116088672,0.0,0.0,0.0,0.0,0.05846825091430111,-0.01700934226908804,0.0,-0.0002798079981861045,-0.001720556166925579,0.06737237558507814,-0.001013349372587318,0.020111600534051595,0.15844934562323273,-0.003920716283864519,-0.0001128692756174074,-0.0003715480635998827,-0.0020049997555548434,-0.04788615372780975
20,0,0,1.0,0.1971214838794085,0.004380249752462138,6.426718763830551e-05,0.0008724772318292087,0.00013937440364047803,0.0,0.0,0.0,0.0,0.004380892481305613,0.007064068115693589,0.0,2.506467916751822e-05,0.11090085225526077,0.022137835911981464,0.12852081254512668,0.38870299766030836,-0.005068997128847206,-0.004933765996437855,-0.0005475475588599247,0.004978336726877309,0.11524198724158705,0.026019610611869123
21,0,0,1.0,0.1971214838794085,-0.0012462838944812106,0.0016793014526455534,0.0008724772318292087,0.00028422908100471644,0.0,0.0,0.0,0.0,0.004460334999578796,0.010563428287241603,0.0,4.474021772101595e-05,0.003670819370338952,-0.0015343125888166254,0.0012252315095909133,0.7535249854407792,0.009099847158680107,0.0035485212503168443,0.0003214728644701053,0.0004921864013203695,0.026290479887949112,-0.010418942549565779
22,0,0,1.0,0.1971214838794085,-0.0022368113137396857,0.00022914752007032678,9.746695219738076e-05,0.013572323605930968,0.0,0.0,0.0,0.0,0.0006093707101256277,0.04579739811031425,0.0,3.6821878008041826e-05,0.0023678340187739816,-0.03721674602502854,0.001188825408175078,0.12734855819549495,0.2538335043291785,0.008242760633924196,-0.00042966802377752684,0.0009588467342912699,0.004804050532790011,0.3836748328538734
23,1,1,1.0,0.8028785161205917,0.00025168538395260053,-0.0009119575507810801,-9.746695219737819e-05,-0.0018004238954283723,0.0,0.0,0.0,0.0,-0.0005590770617077767,-0.012576379349913711,0.0,-2.3391235304307987e-05,-0.0007984693359585818,0.027138456964325236,-0.08829333483804727,0.38564018322866456,-0.02347054821030035,-0.001736779074057571,2.2654962690410452e-05,-0.00018774324525449592,-0.01901549991056548,-0.06646042600067253
24,0,0,1.0,0.1971214838794085,-0.006836510420959057,-0.0010378549978266953,0.0001534214634057512,0.000191882064986086,0.0,0.0,0.0,0.0,0.000888052067822908,0.09765280577398008,0.0,1.9813721944730914e-05,0.006983350770787684,0.5684050822995002,0.06912396026883279,0.1644049424250364,0.011669281558559475,0.004992707315227296,0.00200667104484814,0.009941049125152838,-0.14637553477356102,0.02069539641286533
25,0,0,1.0,0.1971214838794085,0.004380249752462138,6.426718763830551e-05,0.0008724772318292087,0.00013937440364047803,0.0,0.0,0.0,0.0,0.004380892481305613,0.007064068115693589,0.0,2.506467916751822e-05,0.11090085225526077,0.022137835911981464,0.12852081254512668,0.38870299766030836,-0.005068997128847206,-0.004933765996437855,-0.0005475475588599247,0.004978336726877309,0.11524198724158705,0.026019610611869123
26,0,0,1.0,0.1971214838794085,-0.0009914554287779663,0.001199291467816009,0.0008724772318292087,0.0018004238954284566,0.0,0.0,0.0,0.0,0.004460334999578797,0.017184761104256183,0.0,4.4740217721015995e-05,0.002203317748356582,0.0011500342228163063,0.0013229343621002875,0.6056265846379009,0.01860379480545961,0.002475541744629678,0.00032147286447010916,0.0004554558961745609,0.038952775584629874,0.10719603076621323
27,0,0,1.0,0.1971214838794085,-0.006878166461297634,-0.0017206712379690793,0.0001534214634057512,0.000191882064986086,0.0,0.0,0.0,0.0,0.0008880520678229073,0.09765280577398008,0.0,1.9813721944730914e-05,0.008300118934171666,0.5970735746759377,0.00831141781429651,0.19307343480147368,0.01883688610040891,0.005435525794416125,0.00200667104484814,0.009966773632276126,-0.15268022781200966,0.02224720374191066
28,0,0,1.0,0.1971214838794085,-0.0008862733439352107,0.0008771533740992216,0.00029780742167348354,0.000191882064986086,0.0,0.0,0.0,0.0,0.0016059931074846243,0.09765280577398008,0.0,1.9813721944730914e-05,0.0008079483411936488,0.29490606541485925,0.008523484575523035,0.31653310359734327,0.017771955203785567,0.0038475641706659756,0.0003978952861119094,0.000230430920408195,0.03469568957405327,0.02540519691642541
29,1,1,1.0,0.8028785161205917,0.002912455405517351,4.507078483174758e-05,-6.099061225202892e-05,-0.0008474075869134152,0.0,0.0,0.0,0.0,-0.0004279103669601583,-0.011950778397972279,0.0,-3.682187800803903e-05,-0.10392243653152737,0.07195961163275497,-0.00024581524775146336,0.20566556090742047,-0.0077349394739583055,-0.009092460446448907,1.9390553469393284e-05,-0.0009046931986660864,-0.009897710050163237,0.0616413583860717
30,0,0,1.0,0.1971214838794085,-0.00112608090635354,-0.0009574232663283836,4.461982759555708e-05,0.00019188206498608595,0.0,0.0,0.0,0.0,0.000531516052859586,0.12295771103339649,0.0,1.9813721944730914e-05,0.00610608200494216,0.6721182323650454,0.07062242523681751,-0.06209080745169766,0.011980150655984631,0.0034016262858954024,0.0004314150666459546,0.00806500939490259,-0.023768264143215524,-0.005649391822818202
31,0,0,1.0,0.1971214838794085,-0.000899591006969184,0.0009309314080628343,0.00029780742167348354,0.000191882064986086,0.0,0.0,0.0,0.0,0.0016059931074846243,0.09765280577398008,0.0,3.464411157369517e-05,0.0008079483411936488,0.2949358423868722,0.00852347958640991,0.3165628805693562,0.0178017321757986,0.0038474745791723637,0.0003978952861119094,0.000230430920408195,0.034729429427709936,0.025226929966777813
32,1,1,1.0,0.8028785161205917,-0.009120123676314677,-0.006147944761546846,-9.746695219737819e-05,-0.00031882139933586554,0.0,0.0,0.0,0.0,-0.0005590770617077793,0.026010898574015586,0.0,1.7559006153146405e-05,-0.0015422235762643684,-0.0015483789096653084,-0.07303271012490864,0.3475666209152943,-0.0024537705696908874,-0.028902017037530224,-8.668890446778032e-06,-3.986010551725029e-05,-0.020807883852754994,-0.031894647698137955
33,0,0,1.0,0.1971214838794085,-0.006920756160967798,0.00015438765394530578,0.0001534214634057512,0.000191882064986086,0.0,0.0,0.0,0.0,0.0008880520678229086,0.09765280577398008,0.0,1.9813721944730914e-05,0.0020041713303879808,0.5788252592373425,0.040215243130011555,0.17482511936287887,0.019692864472315445,0.005421958032308045,0.00200667104484814,0.009941049125152838,-0.14286609780861195,0.020672671608852274
34,0,0,1.0,0.1971214838794085,-0.0012462838944812106,0.0016793014526455534,0.0008724772318292087,0.00028422908100471644,0.0,0.0,0.0,0.0,0.004460334999578796,0.010563428287241603,0.0,4.474021772101595e-05,0.003670819370338952,-0.0015343125888166254,0.0012252315095909133,0.7535249854407792,0.009099847158680107,0.0035485212503168443,0.0003214728644701053,0.0004921864013203695,0.026290479887949112,-0.010418942549565779
35,0,0,1.0,0.1971214838794085,-0.0008553439063154587,0.0007644688551445488,4.461982759555708e-05,0.00019188206498608595,0.0,0.0,0.0,0.0,0.0005315160528595862,0.12295771103339649,0.0,3.4644111573695164e-05,0.0009885075353178395,0.6892696765504274,0.04845827262345953,-0.044939363266315584,0.01660511372365794,0.0038467031186790062,0.0004314150666459546,7.116686254535861e-05,-0.022382992120186202,-0.01313948201286905
36,0,0,1.0,0.1971214838794085,0.004380104299157479,6.426718763830551e-05,0.0008724772318292087,0.00013937440364047803,0.0,0.0,0.0,0.0,0.004380892481305613,0.007064068115693589,0.0,2.506467916751822e-05,0.11088059692901642,0.021598467021010724,0.12852081254512668,0.3892170830959062,-0.005537377542206826,-0.004933765996437855,-0.0005475475588599247,0.004978336726877309,0.11575607267718488,0.02601958982455284
37,0,0,1.0,0.1971214838794085,0.004380914483494943,6.426718763830551e-05,0.0008724772318292087,0.00013937440364047803,0.0,0.0,0.0,0.0,0.004380892481305613,0.007064068115693589,0.0,2.506467916751822e-05,0.11088059692901642,0.026981871003344773,0.12653254457608715,0.3872288151268667,-0.004960685774979049,-0.004929972645976013,-0.0005475475588599247,0.004978336726877309,0.11575617729994235,0.024031321855513314
38,0,0,1.0,0.1971214838794085,0.004380249752462138,6.426718763830551e-05,0.0008724772318292087,0.00013937440364047803,0.0,0.0,0.0,0.0,0.004380892481305613,0.007064068115693589,0.0,2.506467916751822e-05,0.11090085225526077,0.022137835911981464,0.12852081254512668,0.38870299766030836,-0.005068997128847206,-0.004933765996437855,-0.0005475475588599247,0.004978336726877309,0.11524198724158705,0.026019610611869123
39,0,0,1.0,0.1971214838794085,0.004380249752462138,6.426718763830551e-05,0.0008724772318292087,0.00013937440364047803,0.0,0.0,0.0,0.0,0.004380892481305613,0.007064068115693589,0.0,2.506467916751822e-05,0.11090085225526077,0.022137835911981464,0.12852081254512668,0.38870299766030836,-0.005068997128847206,-0.004933765996437855,-0.0005475475588599247,0.004978336726877309,0.11524198724158705,0.026019610611869123
40,0,0,1.0,0.1971214838794085,-0.0009914554287779663,0.001199291467816009,0.0008724772318292087,0.0018004238954284566,0.0,0.0,0.0,0.0,0.004460334999578797,0.017184761104256183,0.0,4.4740217721015995e-05,0.002203317748356582,0.0011500342228163063,0.0013229343621002875,0.6056265846379009,0.01860379480545961,0.002475541744629678,0.00032147286447010916,0.0004554558961745609,0.038952775584629874,0.10719603076621323
