index,true,pred_label,pred_prob,base_value,shap_sBytesAvg,shap_rBytesAvg,shap_sFinRate,shap_rFinRate,shap_sSynRate,shap_rSynRate,shap_sRstRate,shap_rRstRate,shap_sttl,shap_rttl,shap_sAckRate,shap_rAckRate,shap_sAckDelayMax,shap_rAckDelayMax,shap_sPackets,shap_rPackets,shap_sWinTCP,shap_rWinTCP,shap_sPayloadAvg,shap_rPayloadAvg,shap_sInterPacketAvg,shap_rInterPacketAvg
0,0,0,1.0,0.1971214838794557,0.0027147062729962427,-0.011592981751909124,0.0,0.00015207442007320266,0.0,0.0,0.0,0.0,0.0013075062027202945,0.013888552646940718,0.0,0.0,0.0696342315559384,-0.02134253347061048,0.117419454268961,0.41156785183154826,-0.0005622805957983545,-0.0014059595473935762,-0.0001933129876096875,0.007125511815673299,0.0410927004044962,0.17307299505454568
1,0,0,1.0,0.1971214838794557,-3.4070412193623584e-05,0.01110219040096592,0.0,0.002380715834557964,0.0,0.0,0.0,0.0,0.0042508959782092525,0.11743656262676959,0.0,0.0,0.0033939484946651196,0.4152283356940865,0.06710719251491702,-0.10344012872835245,0.04026381302875124,0.0009384898118640064,0.00046164085639111853,0.03127253827136618,-0.006746909576358853,0.2192633013249331
2,1,1,1.0,0.8028785161205442,-0.007837000393160055,0.0036717127983034222,0.0,-0.00044099822584591115,0.0,0.0,0.0,0.0,0.01205444619042949,0.03823711997278432,0.0,0.0,-0.000909251694522186,0.009959153400274798,0.09782545282507968,0.06305159609401667,0.012684692572649625,-0.0019439405003238283,4.0124240481683867e-05,0.00032941159107553644,-0.004534067960683051,-0.025066967031116983
3,1,1,1.0,0.8028785161205442,0.0038107457975436964,0.011020024709968,0.0,-0.0008199323984540094,0.0,0.0,0.0,0.0,-0.0009244598498134914,-0.00922874810866079,0.0,0.0,-0.0740230153338745,0.045336900750652144,0.13726734283068068,0.198369998286315,-0.012489696950289996,-0.006618713071335916,-0.0011370109320831593,-0.004762023931128224,0.03602748263240031,-0.12470741055247667
4,0,0,1.0,0.1971214838794557,-0.0037169237766575677,0.00933092452240881,0.0,0.00031604119621834526,0.0,0.0,0.0,0.0,0.006299887268584842,0.018361318602807684,0.0,0.0,0.014787573823014937,0.3664542376498377,0.02991166540078296,0.19137616413694114,0.0561451201163185,0.003316892911808337,0.00155150093553113,-0.0005966900227392455,-0.055341532965296356,0.1646823363210108
5,1,1,1.0,0.8028785161205442,-0.0004857073767465312,-0.004032181520816393,0.0,-0.0008984589414627377,0.0,0.0,0.0,0.0,-0.0012002477610202535,-0.011368748409602867,0.0,0.0,-0.0006542989879620291,0.03740430216553669,0.16215448928221,0.09955384786020285,-0.017242458982113074,-0.0006054428679433221,-0.00042284409551372716,0.00030465899759818925,-0.009085379487345774,-0.05630004599557795
6,0,0,1.0,0.1971214838794557,-0.0031137081240952065,0.0031679822025744734,0.0,0.00031604119621834526,0.0,0.0,0.0,0.0,0.0015850406091663244,0.059326461409873334,0.0,0.0,0.028248209277152037,-0.053320735328478495,0.010188592209345364,0.34084849079148555,0.029109641210354288,0.001827531262519737,0.0013334535866047774,-0.0012238645151335522,0.18808509525621217,0.1965002850767732
7,0,0,1.0,0.1971214838794557,0.0027147062729962427,-0.011592981751909124,0.0,0.00015207442007320266,0.0,0.0,0.0,0.0,0.0013075062027202945,0.013888552646940718,0.0,0.0,0.0696342315559384,-0.02134253347061048,0.117419454268961,0.41156785183154826,-0.0005622805957983545,-0.0014059595473935762,-0.0001933129876096875,0.007125511815673299,0.0410927004044962,0.17307299505454568
8,0,0,1.0,0.1971214838794557,-0.0001407569364308854,0.002440149737018579,0.0,0.002380715834557964,0.0,0.0,0.0,0.0,0.0029574740213596414,0.11823809374376981,0.0,0.0,0.0010173144963608965,0.44396065762924036,0.021606744023236944,-0.057221621127104244,0.0656930718273005,0.001332510283109113,0.0007160276745935207,-0.0012068407360832573,-0.014244848512101414,0.21534982416174459
9,0,0,1.0,0.1971214838794557,-0.0040201768531854705,0.0020756332393894183,0.0,0.00031604119621834526,0.0,0.0,0.0,0.0,0.006299887268584842,0.018361318602807684,0.0,0.0,0.004481021680308037,0.3741825323593826,0.028352180903473988,0.19910445884648612,0.052392446474353455,0.003316892911808337,0.00155150093553113,-0.0005966900227392455,-0.05534916245240313,0.1724106310305558
